date,temperature_2m,cloud_cover,is_day,direct_radiation
2024-11-29 01:00:00+00:00,2.69350004196167,22.0,0.0,0.0
2024-11-29 02:00:00+00:00,2.5934998989105225,84.0,0.0,0.0
2024-11-29 03:00:00+00:00,2.5934998989105225,75.0,0.0,0.0
2024-11-29 04:00:00+00:00,2.1435000896453857,59.0,0.0,0.0
2024-11-29 05:00:00+00:00,1.69350004196167,86.0,0.0,0.0
2024-11-29 06:00:00+00:00,1.493499994277954,100.0,0.0,0.0
2024-11-29 07:00:00+00:00,1.343500018119812,100.0,0.0,0.0
2024-11-29 08:00:00+00:00,1.243499994277954,57.0,1.0,1.75
2024-11-29 09:00:00+00:00,2.2934999465942383,31.0,1.0,47.75
2024-11-29 10:00:00+00:00,3.743499994277954,60.0,1.0,126.25
2024-11-29 11:00:00+00:00,5.243500232696533,79.0,1.0,178.5
2024-11-29 12:00:00+00:00,7.243500232696533,73.0,1.0,198.25
2024-11-29 13:00:00+00:00,7.94350004196167,100.0,1.0,176.5
2024-11-29 14:00:00+00:00,8.243499755859375,100.0,1.0,129.5
2024-11-29 15:00:00+00:00,8.043499946594238,2.0,1.0,60.25
2024-11-29 16:00:00+00:00,6.843500137329102,0.0,0.0,11.0
2024-11-29 17:00:00+00:00,5.5435004234313965,0.0,0.0,0.0
2024-11-29 18:00:00+00:00,4.643500328063965,0.0,0.0,0.0
2024-11-29 19:00:00+00:00,3.993499994277954,0.0,0.0,0.0
2024-11-29 20:00:00+00:00,3.44350004196167,0.0,0.0,0.0
2024-11-29 21:00:00+00:00,3.0934998989105225,0.0,0.0,0.0
2024-11-29 22:00:00+00:00,2.7934999465942383,0.0,0.0,0.0
2024-11-29 23:00:00+00:00,2.3935000896453857,9.0,0.0,0.0
2024-11-30 00:00:00+00:00,2.0434999465942383,21.0,0.0,0.0
2024-11-30 01:00:00+00:00,1.743499994277954,100.0,0.0,0.0
2024-11-30 02:00:00+00:00,1.5434999465942385,57.0,0.0,0.0
2024-11-30 03:00:00+00:00,0.8934999704360962,31.0,0.0,0.0
2024-11-30 04:00:00+00:00,0.7434999942779541,0.0,0.0,0.0
2024-11-30 05:00:00+00:00,0.6434999704360962,0.0,0.0,0.0
2024-11-30 06:00:00+00:00,0.593500018119812,0.0,0.0,0.0
2024-11-30 07:00:00+00:00,0.5435000061988831,3.0,0.0,0.0
2024-11-30 08:00:00+00:00,-0.1064999997615814,100.0,1.0,0.0
2024-11-30 09:00:00+00:00,1.44350004196167,77.0,1.0,3.0
2024-11-30 10:00:00+00:00,2.3935000896453857,62.0,1.0,58.25
2024-11-30 11:00:00+00:00,3.19350004196167,62.0,1.0,124.5
2024-11-30 12:00:00+00:00,6.0435004234313965,43.0,1.0,162.75
2024-11-30 13:00:00+00:00,6.94350004196167,100.0,1.0,136.5
2024-11-30 14:00:00+00:00,7.093500137329102,82.0,1.0,62.0
2024-11-30 15:00:00+00:00,6.343500137329102,0.0,1.0,51.25
2024-11-30 16:00:00+00:00,5.0435004234313965,30.0,0.0,9.5
2024-11-30 17:00:00+00:00,3.5934998989105225,74.0,0.0,0.0
2024-11-30 18:00:00+00:00,2.19350004196167,100.0,0.0,0.0
2024-11-30 19:00:00+00:00,1.44350004196167,100.0,0.0,0.0
2024-11-30 20:00:00+00:00,0.7935000061988831,100.0,0.0,0.0
2024-11-30 21:00:00+00:00,0.993499994277954,100.0,0.0,0.0
2024-11-30 22:00:00+00:00,0.993499994277954,100.0,0.0,0.0
2024-11-30 23:00:00+00:00,1.0434999465942385,100.0,0.0,0.0
2024-12-01 00:00:00+00:00,1.0434999465942385,100.0,0.0,0.0
2024-12-01 01:00:00+00:00,1.0434999465942385,100.0,0.0,0.0
2024-12-01 02:00:00+00:00,0.9434999823570251,100.0,0.0,0.0
