temperature,date
15.61,2025-01-05 16:06:42.921702+00:00
15.55,2025-01-05 16:18:17.517222+00:00
15.53,2025-01-05 16:26:51.012368+00:00
15.36,2025-01-05 17:03:35.615247+00:00
15.33,2025-01-05 17:21:32.592705+00:00
15.34,2025-01-05 17:26:45.294603+00:00
15.3,2025-01-05 17:50:14.399265+00:00
15.32,2025-01-05 18:09:01.830630+00:00
15.57,2025-01-05 18:18:45.750484+00:00
15.6,2025-01-05 18:20:46.817950+00:00
16.1,2025-01-05 18:32:52.030992+00:00
16.67,2025-01-05 18:42:56.070792+00:00
17.19,2025-01-05 18:52:19.777774+00:00
17.69,2025-01-05 19:00:53.167230+00:00
18.22,2025-01-05 19:10:16.794782+00:00
18.44,2025-01-05 19:15:28.938694+00:00
18.7,2025-01-05 19:20:20.896493+00:00
18.94,2025-01-05 19:26:03.611554+00:00
19.25,2025-01-05 19:45:30.657471+00:00
19.27,2025-01-05 20:03:17.035035+00:00
19.34,2025-01-05 20:17:32.215570+00:00
19.27,2025-01-05 20:33:08.287289+00:00
18.96,2025-01-05 21:13:12.421350+00:00
18.87,2025-01-05 21:16:44.383542+00:00
18.73,2025-01-05 21:37:21.880328+00:00
18.62,2025-01-05 21:40:23.215345+00:00
18.27,2025-01-05 22:06:42.960001+00:00
18.28,2025-01-05 22:08:23.830247+00:00
17.76,2025-01-05 22:46:18.017241+00:00
17.54,2025-01-05 23:06:55.647352+00:00
17.48,2025-01-05 23:08:26.917269+00:00
17.14,2025-01-05 23:36:47.372345+00:00
17.07,2025-01-05 23:45:20.769947+00:00
16.92,2025-01-06 00:03:57.804748+00:00
16.9,2025-01-06 00:05:48.749110+00:00
16.83,2025-01-06 00:14:22.599783+00:00
16.67,2025-01-06 00:34:10.079870+00:00
16.52,2025-01-06 00:48:55.736445+00:00
16.47,2025-01-06 01:01:00.457928+00:00
16.24,2025-01-06 01:46:48.115255+00:00
16.19,2025-01-06 01:58:32.688556+00:00
16.12,2025-01-06 02:22:32.534042+00:00
16.06,2025-01-06 02:43:00.713724+00:00
15.99,2025-01-06 02:53:44.984229+00:00
15.96,2025-01-06 02:55:46.008953+00:00
15.95,2025-01-06 03:20:46.052145+00:00
