temperature,date
6.7,2025-01-07 23:13:38.149708+00:00
6.6,2025-01-07 23:58:38.148173+00:00
6.7,2025-01-08 00:13:38.148634+00:00
6.5,2025-01-08 01:13:38.140463+00:00
6.4,2025-01-08 02:28:38.145124+00:00
6.9,2025-01-08 03:13:38.152451+00:00
6.4,2025-01-08 03:58:38.149243+00:00
6.5,2025-01-08 04:13:38.140729+00:00
6.1,2025-01-08 04:58:38.139615+00:00
6.7,2025-01-08 05:13:38.139674+00:00
5.6,2025-01-08 05:58:38.191257+00:00
6.6,2025-01-08 06:13:38.155877+00:00
6.9,2025-01-08 08:13:38.139717+00:00
6.6,2025-01-08 09:13:38.140620+00:00
6.4,2025-01-08 10:13:38.150376+00:00
4.4,2025-01-08 10:58:38.144863+00:00
5.6,2025-01-08 11:13:38.139643+00:00
4.1,2025-01-08 11:58:38.149234+00:00
5.6,2025-01-08 12:13:38.139276+00:00
4.1,2025-01-08 12:58:38.139280+00:00
7.1,2025-01-08 13:13:38.150481+00:00
4.2,2025-01-08 13:58:38.139299+00:00
9.2,2025-01-08 14:13:38.141360+00:00
4.6,2025-01-08 14:58:38.145786+00:00
11.7,2025-01-08 15:13:38.149082+00:00
5.1,2025-01-08 15:58:38.139852+00:00
13.6,2025-01-08 16:13:38.145264+00:00
10.5,2025-01-08 17:58:38.144048+00:00
12.2,2025-01-08 18:13:38.139349+00:00
12.1,2025-01-08 18:58:38.192653+00:00
11.6,2025-01-08 19:13:38.138998+00:00
12.6,2025-01-08 19:58:38.141965+00:00
11.4,2025-01-08 20:13:38.139303+00:00
12.1,2025-01-08 20:58:38.150273+00:00
12.0,2025-01-08 21:13:38.168426+00:00
12.1,2025-01-08 21:58:38.147882+00:00
11.7,2025-01-08 22:13:38.208197+00:00
11.9,2025-01-08 22:58:38.140791+00:00
11.5,2025-01-08 23:13:38.138873+00:00
11.1,2025-01-09 00:13:38.144499+00:00
10.9,2025-01-09 02:13:38.139383+00:00
10.6,2025-01-09 03:13:38.149784+00:00
10.5,2025-01-09 04:13:38.140568+00:00
10.7,2025-01-09 04:58:38.137723+00:00
10.4,2025-01-09 05:13:38.140785+00:00
10.7,2025-01-09 05:58:38.149641+00:00
10.9,2025-01-09 06:58:38.145411+00:00
11.1,2025-01-09 07:13:38.140883+00:00
10.6,2025-01-09 07:58:38.147445+00:00
11.1,2025-01-09 08:13:38.152429+00:00
4.7,2025-01-09 08:58:38.139494+00:00
5.4,2025-01-09 09:13:38.187821+00:00
3.0,2025-01-09 09:58:38.148327+00:00
3.4,2025-01-09 10:13:38.151675+00:00
3.6,2025-01-09 11:13:38.155123+00:00
3.1,2025-01-09 11:58:38.193486+00:00
