temperature,date
16.8,2025-02-20 13:40:16.480104+00:00
17.4,2025-02-20 13:46:18.163168+00:00
18,2025-02-20 13:52:19.843171+00:00
18.4,2025-02-20 13:58:21.512311+00:00
18.8,2025-02-20 14:04:23.159026+00:00
19.2,2025-02-20 14:10:24.795802+00:00
19.4,2025-02-20 14:16:26.379827+00:00
18.8,2025-02-20 14:22:28.077519+00:00
18.6,2025-02-20 14:28:29.748464+00:00
18.8,2025-02-20 14:34:31.401219+00:00
19,2025-02-20 14:40:33.050389+00:00
19.2,2025-02-20 15:16:42.868537+00:00
19.6,2025-02-20 15:22:44.494662+00:00
19.4,2025-02-20 15:34:47.824025+00:00
19,2025-02-20 15:40:49.464476+00:00
18.6,2025-02-20 15:46:51.121908+00:00
18.2,2025-02-20 15:52:52.784176+00:00
18,2025-02-20 15:58:54.460716+00:00
17.6,2025-02-20 16:04:56.151306+00:00
17.2,2025-02-20 16:10:57.849578+00:00
16.8,2025-02-20 16:16:59.493261+00:00
16.6,2025-02-20 16:23:01.260314+00:00
16.2,2025-02-20 16:29:02.984344+00:00
16,2025-02-20 16:35:04.724587+00:00
15.6,2025-02-20 16:41:06.460123+00:00
15.4,2025-02-20 16:47:08.170762+00:00
15.2,2025-02-20 16:53:09.974164+00:00
15,2025-02-20 16:59:11.724834+00:00
14.8,2025-02-20 17:05:13.476602+00:00
14.6,2025-02-20 17:11:15.243133+00:00
14.4,2025-02-20 17:17:16.973997+00:00
14.2,2025-02-20 17:29:20.576959+00:00
14,2025-02-20 17:35:22.354913+00:00
13.8,2025-02-20 17:47:25.930593+00:00
13.6,2025-02-20 17:59:29.524953+00:00
13.4,2025-02-20 18:11:33.139699+00:00
13.2,2025-02-20 18:23:36.739697+00:00
13,2025-02-20 18:41:42.169172+00:00
12.8,2025-02-20 18:59:47.627551+00:00
12.6,2025-02-20 19:23:54.908944+00:00
12.4,2025-02-20 19:54:04.053708+00:00
12.2,2025-02-20 20:24:13.223673+00:00
12,2025-02-20 21:12:27.955864+00:00
11.8,2025-02-20 21:54:40.929188+00:00
12,2025-02-20 22:00:42.769287+00:00
12.4,2025-02-20 22:06:44.587052+00:00
13,2025-02-20 22:12:46.405077+00:00
13.2,2025-02-20 22:18:48.213007+00:00
13,2025-02-20 22:42:55.452440+00:00
12.8,2025-02-20 22:54:59.088295+00:00
13,2025-02-20 23:07:02.727086+00:00
14,2025-02-20 23:12:02.690838+00:00
14.6,2025-02-20 23:18:04.452091+00:00
14.4,2025-02-20 23:24:06.224829+00:00
14.2,2025-02-20 23:30:08.001048+00:00
14,2025-02-20 23:36:09.737483+00:00
13.8,2025-02-20 23:48:13.322029+00:00
13.6,2025-02-20 23:54:15.155887+00:00
13.4,2025-02-21 00:06:18.746563+00:00
13.2,2025-02-21 00:12:20.554633+00:00
13,2025-02-21 00:24:24.207705+00:00
12.8,2025-02-21 00:30:25.986411+00:00
13,2025-02-21 00:36:27.867990+00:00
13.4,2025-02-21 00:42:29.668620+00:00
13.6,2025-02-21 00:48:31.400865+00:00
13.8,2025-02-21 00:54:33.253587+00:00
13.6,2025-02-21 01:12:38.610302+00:00
13.4,2025-02-21 01:18:40.401198+00:00
13.2,2025-02-21 01:30:43.981532+00:00
13,2025-02-21 01:42:47.567758+00:00
12.8,2025-02-21 01:54:51.205926+00:00
13,2025-02-21 02:00:53.014531+00:00
14,2025-02-21 02:06:09.435170+00:00
14.6,2025-02-21 02:12:11.251073+00:00
14.4,2025-02-21 02:18:13.010909+00:00
14.2,2025-02-21 02:24:14.774392+00:00
14,2025-02-21 02:30:16.545770+00:00
13.8,2025-02-21 02:36:18.284940+00:00
13.6,2025-02-21 02:48:21.886574+00:00
13.4,2025-02-21 02:54:23.665899+00:00
13.2,2025-02-21 03:06:27.248542+00:00
13,2025-02-21 03:18:30.821413+00:00
12.8,2025-02-21 03:30:34.426232+00:00
13.2,2025-02-21 03:42:38.018648+00:00
13.6,2025-02-21 03:48:39.800997+00:00
13.4,2025-02-21 04:18:48.708075+00:00
13.2,2025-02-21 04:30:52.265953+00:00
13,2025-02-21 04:42:55.801088+00:00
13.2,2025-02-21 05:07:03.063015+00:00
14.2,2025-02-21 05:12:19.635110+00:00
15.2,2025-02-21 05:16:07.460334+00:00
16.2,2025-02-21 05:21:21.247232+00:00
16.8,2025-02-21 05:27:22.940110+00:00
17.6,2025-02-21 05:33:24.612038+00:00
17.8,2025-02-21 05:39:26.260314+00:00
17.4,2025-02-21 05:45:27.938797+00:00
17,2025-02-21 05:51:29.619973+00:00
16.8,2025-02-21 05:57:31.274696+00:00
16.6,2025-02-21 06:03:33.028909+00:00
17.2,2025-02-21 06:09:34.708914+00:00
17.6,2025-02-21 06:15:36.374375+00:00
17.2,2025-02-21 06:21:38.052824+00:00
16.8,2025-02-21 06:27:39.696363+00:00
16.6,2025-02-21 06:33:41.438370+00:00
17.2,2025-02-21 06:39:43.132493+00:00
17.6,2025-02-21 06:45:44.812071+00:00
17.2,2025-02-21 06:51:46.494880+00:00
16.8,2025-02-21 06:57:48.184798+00:00
16.6,2025-02-21 07:03:49.880707+00:00
17.4,2025-02-21 07:09:51.558090+00:00
18.2,2025-02-21 07:15:53.194650+00:00
18.4,2025-02-21 07:21:54.839847+00:00
19,2025-02-21 07:27:56.477203+00:00
19.2,2025-02-21 07:52:02.978819+00:00
19,2025-02-21 08:04:06.247699+00:00
18.6,2025-02-21 08:10:07.897014+00:00
19.4,2025-02-21 08:22:11.138554+00:00
19.2,2025-02-21 08:34:14.447965+00:00
18.6,2025-02-21 08:40:16.090366+00:00
18.4,2025-02-21 08:46:17.741222+00:00
18.6,2025-02-21 08:52:19.401137+00:00
18.8,2025-02-21 08:58:21.004979+00:00
19,2025-02-21 09:16:25.990589+00:00
19.2,2025-02-21 09:28:29.271243+00:00
19.4,2025-02-21 09:34:30.911089+00:00
19.2,2025-02-21 09:46:34.181863+00:00
19,2025-02-21 09:52:35.847470+00:00
18.6,2025-02-21 09:58:37.459174+00:00
18.8,2025-02-21 10:10:40.846255+00:00
19.2,2025-02-21 10:16:42.496082+00:00
19.6,2025-02-21 10:22:44.098806+00:00
19.2,2025-02-21 10:28:45.678910+00:00
19,2025-02-21 10:34:47.378848+00:00
18.6,2025-02-21 10:40:49.035116+00:00
19,2025-02-21 10:52:52.362935+00:00
19.2,2025-02-21 11:04:55.638862+00:00
19.4,2025-02-21 11:10:57.272788+00:00
19.2,2025-02-21 11:16:58.913511+00:00
19,2025-02-21 11:23:00.544981+00:00
18.8,2025-02-21 11:29:02.201521+00:00
18.6,2025-02-21 11:35:03.855100+00:00
19,2025-02-21 11:41:05.495700+00:00
19.2,2025-02-21 11:47:07.124149+00:00
19.6,2025-02-21 11:53:08.757731+00:00
19.2,2025-02-21 11:59:10.347671+00:00
19,2025-02-21 12:05:12.045071+00:00
18.6,2025-02-21 12:11:13.710280+00:00
18.8,2025-02-21 12:23:17.033486+00:00
19.4,2025-02-21 12:29:18.616124+00:00
19.6,2025-02-21 12:35:20.294160+00:00
19.2,2025-02-21 12:41:21.931608+00:00
18.8,2025-02-21 12:47:23.581768+00:00
19.2,2025-02-21 12:59:26.841815+00:00
19.4,2025-02-21 13:05:28.531219+00:00
19,2025-02-21 13:11:30.176524+00:00
18.6,2025-02-21 13:17:31.842004+00:00
18.8,2025-02-21 13:29:35.119691+00:00
19.2,2025-02-21 13:35:36.818918+00:00
19.4,2025-02-21 13:41:38.473384+00:00
19.2,2025-02-21 13:47:40.095192+00:00
19,2025-02-21 13:53:41.729383+00:00
18.8,2025-02-21 13:59:43.389389+00:00
19,2025-02-21 14:17:48.343141+00:00
19.2,2025-02-21 14:23:49.978420+00:00
19.4,2025-02-21 14:29:51.610247+00:00
19.2,2025-02-21 14:41:54.927389+00:00
19,2025-02-21 14:47:56.597918+00:00
18.8,2025-02-21 14:53:58.259811+00:00
18.6,2025-02-21 14:59:59.921327+00:00
18.8,2025-02-21 15:06:01.572298+00:00
19,2025-02-21 15:12:03.229561+00:00
19.4,2025-02-21 15:18:04.874378+00:00
19.8,2025-02-21 15:24:06.510545+00:00
19.4,2025-02-21 15:36:09.788872+00:00
19.2,2025-02-21 15:42:11.445472+00:00
19,2025-02-21 15:48:13.052510+00:00
18.8,2025-02-21 15:54:14.773601+00:00
18.6,2025-02-21 16:00:16.437819+00:00
18.8,2025-02-21 16:06:18.104303+00:00
19,2025-02-21 16:12:19.763958+00:00
19.4,2025-02-21 16:18:21.415317+00:00
19,2025-02-21 16:36:26.295138+00:00
18.8,2025-02-21 16:42:28.004131+00:00
18.6,2025-02-21 16:48:29.671891+00:00
19.2,2025-02-21 16:54:31.321526+00:00
19,2025-02-21 17:06:34.622731+00:00
18.8,2025-02-21 17:12:36.281541+00:00
18.6,2025-02-21 17:18:37.946336+00:00
19,2025-02-21 17:24:39.601397+00:00
19.4,2025-02-21 17:30:41.235518+00:00
19.2,2025-02-21 17:42:44.505859+00:00
18.8,2025-02-21 17:48:46.159251+00:00
19.2,2025-02-21 18:00:49.442704+00:00
18.8,2025-02-21 18:12:52.717166+00:00
18.6,2025-02-21 18:18:54.368344+00:00
18.2,2025-02-21 18:24:56.030845+00:00
18,2025-02-21 18:30:57.650982+00:00
17.8,2025-02-21 18:36:59.328677+00:00
17.6,2025-02-21 18:43:01.055548+00:00
17.4,2025-02-21 18:49:02.741746+00:00
17,2025-02-21 18:55:04.435519+00:00
16.8,2025-02-21 19:01:06.135677+00:00
16.6,2025-02-21 19:07:07.826327+00:00
16.4,2025-02-21 19:13:09.537992+00:00
16.2,2025-02-21 19:19:11.259154+00:00
16,2025-02-21 19:25:12.984461+00:00
15.8,2025-02-21 19:37:16.454991+00:00
15.6,2025-02-21 19:43:18.194749+00:00
15.4,2025-02-21 19:49:19.934550+00:00
15.2,2025-02-21 20:01:23.421397+00:00
15,2025-02-21 20:13:26.917619+00:00
14.8,2025-02-21 20:25:30.433389+00:00
14.6,2025-02-21 20:43:35.675824+00:00
14.4,2025-02-21 21:01:40.946838+00:00
14.2,2025-02-21 21:25:47.990825+00:00
14,2025-02-21 21:49:55.051715+00:00
13.8,2025-02-21 22:20:03.892504+00:00
13.6,2025-02-21 23:02:16.360444+00:00
13.4,2025-02-21 23:44:28.862884+00:00
13.2,2025-02-22 00:50:48.555056+00:00
13,2025-02-22 02:03:10.033298+00:00
12.8,2025-02-22 03:39:38.867449+00:00
12.6,2025-02-22 06:04:22.389459+00:00
13.4,2025-02-22 06:10:24.135637+00:00
14.4,2025-02-22 06:15:02.964214+00:00
15,2025-02-22 06:21:04.656498+00:00
14.8,2025-02-22 06:27:06.447644+00:00
14.6,2025-02-22 06:39:09.937678+00:00
14.4,2025-02-22 06:51:13.450931+00:00
14.2,2025-02-22 07:03:16.984804+00:00
14,2025-02-22 07:15:20.525606+00:00
13.8,2025-02-22 07:27:24.077115+00:00
14,2025-02-22 07:33:25.847623+00:00
14.4,2025-02-22 07:39:27.618062+00:00
14.6,2025-02-22 07:45:29.382405+00:00
14.8,2025-02-22 07:57:32.851072+00:00
14.6,2025-02-22 08:09:36.409073+00:00
14.4,2025-02-22 08:21:39.893612+00:00
14.2,2025-02-22 08:33:43.483860+00:00
14.4,2025-02-22 08:45:47.022468+00:00
15,2025-02-22 08:51:48.777618+00:00
16,2025-02-22 08:57:30.348653+00:00
16.8,2025-02-22 09:03:32.011692+00:00
17,2025-02-22 09:09:33.761890+00:00
17.8,2025-02-22 09:15:35.434220+00:00
18.4,2025-02-22 09:21:37.052524+00:00
19,2025-02-22 09:27:38.745916+00:00
19.6,2025-02-22 09:33:40.381113+00:00
19.2,2025-02-22 09:45:45.246180+00:00
19,2025-02-22 09:51:45.217284+00:00
18.6,2025-02-22 09:57:46.870038+00:00
18.4,2025-02-22 10:03:48.513242+00:00
18.2,2025-02-22 10:15:51.822706+00:00
18.4,2025-02-22 10:21:53.476592+00:00
18.6,2025-02-22 10:33:56.791583+00:00
18.8,2025-02-22 10:39:58.429316+00:00
19,2025-02-22 10:52:01.704745+00:00
19.2,2025-02-22 10:58:03.332168+00:00
19.4,2025-02-22 11:04:04.957208+00:00
19.2,2025-02-22 11:28:11.472660+00:00
18.8,2025-02-22 11:34:13.115366+00:00
18.6,2025-02-22 11:40:14.773731+00:00
18.8,2025-02-22 11:58:19.749073+00:00
19,2025-02-22 12:10:23.053035+00:00
19.2,2025-02-22 12:16:24.697843+00:00
19.4,2025-02-22 12:22:26.344108+00:00
19.2,2025-02-22 12:34:29.632915+00:00
19,2025-02-22 12:46:32.934385+00:00
18.8,2025-02-22 12:52:34.591578+00:00
18.6,2025-02-22 12:58:36.241381+00:00
18.8,2025-02-22 13:10:39.566412+00:00
19,2025-02-22 13:16:41.227679+00:00
19.4,2025-02-22 13:22:42.880528+00:00
19.2,2025-02-22 13:46:49.473828+00:00
18.8,2025-02-22 13:58:52.786001+00:00
18.6,2025-02-22 14:04:54.445699+00:00
18.8,2025-02-22 14:16:57.757081+00:00
19,2025-02-22 14:29:01.052118+00:00
19.2,2025-02-22 14:35:02.709110+00:00
19,2025-02-22 14:53:07.653371+00:00
18.8,2025-02-22 15:05:10.968375+00:00
18.6,2025-02-22 15:11:12.630332+00:00
18.8,2025-02-22 15:17:14.290300+00:00
19.2,2025-02-22 15:23:15.937012+00:00
19.4,2025-02-22 15:29:17.586476+00:00
19.2,2025-02-22 15:41:20.881517+00:00
19,2025-02-22 15:53:24.186195+00:00
18.8,2025-02-22 15:59:25.842028+00:00
18.6,2025-02-22 16:05:27.505906+00:00
18.8,2025-02-22 16:17:30.794301+00:00
19,2025-02-22 16:23:32.448184+00:00
19.2,2025-02-22 16:29:34.080210+00:00
19.4,2025-02-22 16:35:35.708721+00:00
19.2,2025-02-22 16:47:38.987658+00:00
19,2025-02-22 16:59:42.295854+00:00
18.8,2025-02-22 17:05:43.983458+00:00
18.6,2025-02-22 17:11:45.649518+00:00
18.4,2025-02-22 17:17:47.319100+00:00
18.2,2025-02-22 17:23:49.000351+00:00
17.8,2025-02-22 17:29:50.684039+00:00
17.6,2025-02-22 17:35:52.374806+00:00
17.4,2025-02-22 17:41:54.066391+00:00
17.2,2025-02-22 17:47:55.755527+00:00
17,2025-02-22 17:53:57.453748+00:00
16.8,2025-02-22 17:59:59.151082+00:00
16.6,2025-02-22 18:06:00.840676+00:00
16.4,2025-02-22 18:12:02.540111+00:00
16.2,2025-02-22 18:24:05.966095+00:00
16,2025-02-22 18:30:07.679200+00:00
15.8,2025-02-22 18:42:11.130652+00:00
15.6,2025-02-22 18:54:14.588205+00:00
15.4,2025-02-22 19:06:18.052392+00:00
15.2,2025-02-22 19:12:19.803990+00:00
15,2025-02-22 19:30:25.028381+00:00
14.8,2025-02-22 19:48:30.298592+00:00
14.6,2025-02-22 20:12:37.378053+00:00
14.4,2025-02-22 20:36:44.489601+00:00
14.2,2025-02-22 21:12:55.130283+00:00
14,2025-02-22 21:49:05.866591+00:00
13.8,2025-02-22 22:37:20.165138+00:00
13.6,2025-02-22 23:25:34.494812+00:00
13.4,2025-02-23 00:13:48.785904+00:00
13.2,2025-02-23 00:56:01.333463+00:00
13,2025-02-23 01:50:17.598454+00:00
12.8,2025-02-23 02:44:33.882756+00:00
12.6,2025-02-23 03:44:52.065618+00:00
12.4,2025-02-23 04:51:12.104967+00:00
13,2025-02-23 06:09:35.830068+00:00
14,2025-02-23 06:13:04.818669+00:00
15,2025-02-23 06:18:54.041919+00:00
15.4,2025-02-23 06:24:55.773781+00:00
15.2,2025-02-23 06:30:57.515314+00:00
15,2025-02-23 06:36:59.267167+00:00
14.8,2025-02-23 06:43:01.026404+00:00
14.6,2025-02-23 06:49:02.784516+00:00
14.4,2025-02-23 06:55:04.561903+00:00
14.2,2025-02-23 07:01:06.334345+00:00
14,2025-02-23 07:07:08.129264+00:00
13.8,2025-02-23 07:13:09.915244+00:00
14,2025-02-23 07:19:11.704959+00:00
14.4,2025-02-23 07:25:13.473603+00:00
14.6,2025-02-23 07:31:15.235468+00:00
14.8,2025-02-23 07:37:16.992895+00:00
14.6,2025-02-23 07:49:20.495218+00:00
14.4,2025-02-23 07:55:22.245117+00:00
14.2,2025-02-23 08:07:25.779043+00:00
14,2025-02-23 08:25:31.119912+00:00
13.8,2025-02-23 08:37:34.707093+00:00
14,2025-02-23 08:43:36.493226+00:00
14.6,2025-02-23 08:49:38.265134+00:00
15,2025-02-23 08:55:40.010391+00:00
15.2,2025-02-23 09:01:41.761202+00:00
15,2025-02-23 09:07:43.524220+00:00
14.8,2025-02-23 09:19:47.059680+00:00
14.6,2025-02-23 09:25:48.827389+00:00
14.4,2025-02-23 09:31:50.590959+00:00
14.2,2025-02-23 09:43:54.148765+00:00
14,2025-02-23 09:55:57.715807+00:00
13.8,2025-02-23 10:08:01.263850+00:00
14.2,2025-02-23 10:20:04.826086+00:00
14.4,2025-02-23 10:26:06.599442+00:00
14.6,2025-02-23 10:32:08.358532+00:00
14.4,2025-02-23 11:08:18.934263+00:00
14.2,2025-02-23 11:26:24.272131+00:00
14,2025-02-23 11:38:27.820724+00:00
13.8,2025-02-23 11:56:33.195759+00:00
14.2,2025-02-23 12:08:36.770383+00:00
14.4,2025-02-23 12:14:38.539476+00:00
14.6,2025-02-23 12:32:43.822373+00:00
14.4,2025-02-23 12:56:50.868895+00:00
14.2,2025-02-23 13:20:57.944452+00:00
14,2025-02-23 13:39:03.265463+00:00
13.8,2025-02-23 13:57:08.594753+00:00
14.2,2025-02-23 14:09:12.162806+00:00
14.4,2025-02-23 14:15:13.926039+00:00
14.6,2025-02-23 14:27:17.486129+00:00
14.8,2025-02-23 14:33:19.238035+00:00
15,2025-02-23 14:39:20.966295+00:00
14.8,2025-02-23 15:09:29.721799+00:00
14.6,2025-02-23 15:27:34.979041+00:00
14.4,2025-02-23 15:39:38.496743+00:00
14.2,2025-02-23 15:57:43.801121+00:00
14,2025-02-23 16:21:50.873708+00:00
13.8,2025-02-23 16:45:57.985530+00:00
14,2025-02-23 16:51:59.777606+00:00
14.2,2025-02-23 16:58:01.553331+00:00
14.4,2025-02-23 17:04:03.327442+00:00
14.6,2025-02-23 17:10:05.110234+00:00
14.4,2025-02-23 17:52:17.463615+00:00
14.2,2025-02-23 18:10:22.784640+00:00
14,2025-02-23 18:22:26.314532+00:00
13.8,2025-02-23 18:34:29.880423+00:00
13.6,2025-02-23 18:46:33.464846+00:00
13.4,2025-02-23 19:04:38.855471+00:00
13.2,2025-02-23 19:22:44.243373+00:00
13,2025-02-23 19:46:51.474586+00:00
12.8,2025-02-23 20:35:06.021886+00:00
12.6,2025-02-23 21:47:27.818414+00:00
13,2025-02-23 23:11:53.442409+00:00
13.4,2025-02-23 23:17:55.261570+00:00
13.8,2025-02-23 23:23:57.067137+00:00
14,2025-02-23 23:36:00.645613+00:00
13.8,2025-02-24 00:18:13.171871+00:00
13.6,2025-02-24 00:36:18.547802+00:00
13.4,2025-02-24 00:48:22.159041+00:00
13.2,2025-02-24 01:00:25.756747+00:00
13,2025-02-24 01:18:31.195586+00:00
12.8,2025-02-24 01:48:40.327785+00:00
13.2,2025-02-24 02:00:43.978709+00:00
13.6,2025-02-24 02:06:45.794595+00:00
13.8,2025-02-24 02:24:51.186473+00:00
13.6,2025-02-24 02:55:00.104640+00:00
13.4,2025-02-24 03:13:05.462497+00:00
13.2,2025-02-24 03:25:09.051046+00:00
13,2025-02-24 03:43:14.464952+00:00
12.8,2025-02-24 04:07:21.703361+00:00
13,2025-02-24 04:13:23.505891+00:00
13.2,2025-02-24 04:19:25.309491+00:00
13.6,2025-02-24 04:25:27.087690+00:00
13.8,2025-02-24 04:49:34.218752+00:00
14.2,2025-02-24 05:13:41.364995+00:00
14.6,2025-02-24 05:19:43.130477+00:00
15.2,2025-02-24 05:25:44.886992+00:00
15.8,2025-02-24 05:31:46.610261+00:00
16.4,2025-02-24 05:37:48.310122+00:00
17,2025-02-24 05:43:50.002527+00:00
17.6,2025-02-24 05:49:51.683712+00:00
18,2025-02-24 05:55:53.355430+00:00
17.8,2025-02-24 06:07:56.706616+00:00
17.6,2025-02-24 06:13:58.386248+00:00
17.4,2025-02-24 06:20:00.075938+00:00
17.2,2025-02-24 06:26:01.758888+00:00
16.8,2025-02-24 06:32:03.448925+00:00
16.6,2025-02-24 06:38:05.143366+00:00
17,2025-02-24 06:56:10.254065+00:00
17.4,2025-02-24 07:02:11.938076+00:00
17.6,2025-02-24 07:08:13.626222+00:00
18,2025-02-24 07:14:15.316124+00:00
18.4,2025-02-24 07:20:16.997519+00:00
19.2,2025-02-24 07:26:18.640214+00:00
19.4,2025-02-24 07:32:20.275207+00:00
19.2,2025-02-24 07:38:21.918509+00:00
18.8,2025-02-24 07:44:23.561623+00:00
18.6,2025-02-24 07:50:25.232994+00:00
18.8,2025-02-24 07:56:26.893141+00:00
19,2025-02-24 08:14:31.878680+00:00
19.8,2025-02-24 08:20:33.515707+00:00
20.2,2025-02-24 08:26:35.134409+00:00
20,2025-02-24 08:32:36.753361+00:00
19.6,2025-02-24 08:38:38.386164+00:00
19.4,2025-02-24 08:44:40.021550+00:00
19,2025-02-24 08:50:41.669124+00:00
18.8,2025-02-24 08:56:43.328071+00:00
18.6,2025-02-24 09:02:44.978826+00:00
18.8,2025-02-24 09:14:48.296340+00:00
19,2025-02-24 09:26:51.614891+00:00
19.2,2025-02-24 09:32:53.257373+00:00
19.4,2025-02-24 09:38:54.897657+00:00
19.2,2025-02-24 09:50:58.162939+00:00
19,2025-02-24 10:03:01.436674+00:00
18.8,2025-02-24 10:09:03.084158+00:00
19.2,2025-02-24 10:21:06.388913+00:00
19.4,2025-02-24 10:27:08.025856+00:00
19.2,2025-02-24 10:33:09.669379+00:00
19,2025-02-24 10:39:11.320411+00:00
18.6,2025-02-24 10:45:12.984728+00:00
18.8,2025-02-24 11:03:17.962981+00:00
19.2,2025-02-24 11:09:19.594427+00:00
19.4,2025-02-24 11:15:21.227340+00:00
19.2,2025-02-24 11:21:22.865588+00:00
19,2025-02-24 11:27:24.502888+00:00
18.8,2025-02-24 11:33:26.151717+00:00
19,2025-02-24 11:45:29.441855+00:00
19.2,2025-02-24 11:51:31.080709+00:00
19.4,2025-02-24 11:57:32.703046+00:00
19.2,2025-02-24 12:03:34.332109+00:00
19,2025-02-24 12:15:37.598454+00:00
18.8,2025-02-24 12:21:39.231183+00:00
19,2025-02-24 12:27:40.875765+00:00
19.2,2025-02-24 12:33:42.511512+00:00
19.4,2025-02-24 12:39:44.142872+00:00
19,2025-02-24 12:51:47.419049+00:00
18.8,2025-02-24 12:57:49.065553+00:00
19,2025-02-24 13:09:52.346573+00:00
19.2,2025-02-24 13:21:55.621537+00:00
19,2025-02-24 13:46:02.177254+00:00
18.8,2025-02-24 13:52:03.827620+00:00
19,2025-02-24 14:04:07.118387+00:00
19.2,2025-02-24 14:10:08.746520+00:00
19.4,2025-02-24 14:16:10.384205+00:00
19.2,2025-02-24 14:28:13.652090+00:00
19,2025-02-24 14:34:15.285087+00:00
18.8,2025-02-24 14:46:18.577899+00:00
19,2025-02-24 15:04:23.499810+00:00
19.2,2025-02-24 15:10:25.139863+00:00
19,2025-02-24 15:40:33.339116+00:00
18.8,2025-02-24 15:46:35.010580+00:00
19,2025-02-24 15:58:38.333185+00:00
19.6,2025-02-24 16:04:39.973386+00:00
20.2,2025-02-24 16:10:41.593930+00:00
19.8,2025-02-24 16:16:43.217172+00:00
19.6,2025-02-24 16:22:44.837209+00:00
19.4,2025-02-24 16:28:46.465784+00:00
19.2,2025-02-24 16:34:48.112446+00:00
19,2025-02-24 16:40:49.751818+00:00
18.8,2025-02-24 16:46:51.386648+00:00
19,2025-02-24 16:58:54.656630+00:00
19.4,2025-02-24 17:04:56.282247+00:00
19.6,2025-02-24 17:10:57.883767+00:00
19.4,2025-02-24 17:16:59.500798+00:00
19.2,2025-02-24 17:23:01.121438+00:00
19,2025-02-24 17:29:02.739873+00:00
18.8,2025-02-24 17:35:04.374312+00:00
19.2,2025-02-24 17:47:07.638173+00:00
19.6,2025-02-24 17:53:09.239899+00:00
19.4,2025-02-24 17:59:10.847397+00:00
19,2025-02-24 18:05:12.454890+00:00
18.8,2025-02-24 18:11:14.093853+00:00
18.6,2025-02-24 18:17:15.740454+00:00
18.4,2025-02-24 18:23:17.390680+00:00
18.2,2025-02-24 18:29:19.041322+00:00
18,2025-02-24 18:35:20.704487+00:00
17.8,2025-02-24 18:41:22.371735+00:00
17.6,2025-02-24 18:47:24.042724+00:00
17.2,2025-02-24 18:53:25.715702+00:00
17,2025-02-24 18:59:27.404419+00:00
16.8,2025-02-24 19:05:29.099054+00:00
16.6,2025-02-24 19:17:32.497041+00:00
16.4,2025-02-24 19:23:34.207210+00:00
16.2,2025-02-24 19:35:37.635457+00:00
16,2025-02-24 19:47:41.087532+00:00
15.8,2025-02-24 19:59:44.535851+00:00
15.6,2025-02-24 20:11:48.003134+00:00
15.4,2025-02-24 20:23:51.457857+00:00
15.2,2025-02-24 20:41:56.665768+00:00
15,2025-02-24 21:00:01.879330+00:00
14.8,2025-02-24 21:24:08.896415+00:00
14.6,2025-02-24 21:42:14.204847+00:00
14.4,2025-02-24 22:06:21.298382+00:00
14.2,2025-02-24 22:36:30.210976+00:00
14,2025-02-24 23:30:46.315985+00:00
13.8,2025-02-25 00:37:05.987316+00:00
13.6,2025-02-25 01:49:27.481614+00:00
13.4,2025-02-25 03:07:50.746529+00:00
13.2,2025-02-25 05:08:26.625875+00:00
13.6,2025-02-25 06:08:44.581773+00:00
14.6,2025-02-25 06:13:51.779768+00:00
15.2,2025-02-25 06:19:53.517836+00:00
15,2025-02-25 06:37:58.718849+00:00
14.8,2025-02-25 06:50:02.218803+00:00
14.6,2025-02-25 07:02:05.761437+00:00
14.4,2025-02-25 07:08:07.526072+00:00
14.2,2025-02-25 07:20:11.076129+00:00
14,2025-02-25 07:32:14.618707+00:00
13.8,2025-02-25 07:50:19.977066+00:00
14,2025-02-25 07:56:21.766008+00:00
14.4,2025-02-25 08:02:23.547049+00:00
14.8,2025-02-25 08:08:25.290531+00:00
15,2025-02-25 08:14:27.032508+00:00
14.8,2025-02-25 08:44:35.804159+00:00
14.6,2025-02-25 08:56:39.324554+00:00
14.4,2025-02-25 09:08:42.846517+00:00
14.2,2025-02-25 09:20:46.362509+00:00
14,2025-02-25 09:32:49.916628+00:00
13.8,2025-02-25 09:50:55.245505+00:00
14,2025-02-25 09:56:57.027197+00:00
15,2025-02-25 10:02:26.966217+00:00
15.6,2025-02-25 10:08:28.710566+00:00
15.4,2025-02-25 10:14:30.456010+00:00
15.2,2025-02-25 10:32:35.693140+00:00
15,2025-02-25 10:44:39.208959+00:00
14.8,2025-02-25 10:50:40.966809+00:00
14.6,2025-02-25 11:02:44.489814+00:00
14.4,2025-02-25 11:14:48.039393+00:00
14.2,2025-02-25 11:26:51.583343+00:00
14,2025-02-25 11:44:56.909640+00:00
13.8,2025-02-25 12:03:02.238785+00:00
14,2025-02-25 12:09:04.012031+00:00
14.4,2025-02-25 12:15:05.773046+00:00
14.8,2025-02-25 12:21:07.532040+00:00
15,2025-02-25 12:27:09.289172+00:00
14.8,2025-02-25 13:03:19.829233+00:00
14.6,2025-02-25 13:15:23.362402+00:00
14.4,2025-02-25 13:27:26.904887+00:00
14.2,2025-02-25 13:39:30.468244+00:00
14,2025-02-25 13:57:35.786861+00:00
13.8,2025-02-25 14:21:42.976946+00:00
14,2025-02-25 14:27:44.773125+00:00
14.4,2025-02-25 14:33:46.561817+00:00
14.8,2025-02-25 14:39:48.325641+00:00
14.6,2025-02-25 15:22:00.689518+00:00
14.4,2025-02-25 15:34:04.230445+00:00
14.2,2025-02-25 15:46:07.791102+00:00
14,2025-02-25 15:58:11.355205+00:00
